appId,appName,environment,severity,runtime,installedPath,jarFiles,ciCdPipeline,forgejoActions,repo,image,vulnerabilities
"APP-00011","cards-service-0011","production","medium","nodejs18","/opt/apps/cards-service-0011","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/cards-service-0011:ci-11""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-cards-service-0011.git","localhost:5000/avrc/cards-service-0011:2024.04","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""critical"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00012","risk-service-0012","dr","critical","java17-spring","/dr/apps/risk-service-0012","[""risk-service-0012-api.jar"",""log4j-core-2.14.1.jar"",""jackson-databind-2.9.9.jar""]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/risk-service-0012:ci-12""}","[""actions/checkout@v4"",""aquasecurity/trivy-action@master"",""actions/setup-node@v4""]","http://localhost:3001/tejdeep/avrc-risk-service-0012.git","localhost:5000/avrc/risk-service-0012:latest","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00013","core-banking-service-0013","on-prem","high","python3.11-fastapi","D:\Apps/core-banking-service-0013","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/core-banking-service-0013:ci-13""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-core-banking-service-0013.git","localhost:5000/avrc/core-banking-service-0013:1.0.0","[{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00014","analytics-service-0014","hybrid","medium","go1.22","/hybrid/apps/analytics-service-0014","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/analytics-service-0014:ci-14""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-analytics-service-0014.git","localhost:5000/avrc/analytics-service-0014:1.2.3","[{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00015","identity-service-0015","development","low","dotnet8","/srv/dev/identity-service-0015","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/identity-service-0015:ci-15""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-identity-service-0015.git","localhost:5000/avrc/identity-service-0015:2024.04","[{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00016","treasury-service-0016","qa","critical","nginx-static","/srv/qa/treasury-service-0016","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/treasury-service-0016:ci-16""}","[""actions/checkout@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-treasury-service-0016.git","localhost:5000/avrc/treasury-service-0016:latest","[{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00017","payments-service-0017","staging","high","nodejs18","/opt/staging/payments-service-0017","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/payments-service-0017:ci-17""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-payments-service-0017.git","localhost:5000/avrc/payments-service-0017:1.0.0","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00018","loans-service-0018","production","high","java17-spring","/opt/apps/loans-service-0018","[""loans-service-0018-api.jar"",""log4j-core-2.14.1.jar"",""jackson-databind-2.9.9.jar""]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/loans-service-0018:ci-18""}","[""actions/checkout@v4"",""aquasecurity/trivy-action@master"",""actions/setup-node@v4""]","http://localhost:3001/tejdeep/avrc-loans-service-0018.git","localhost:5000/avrc/loans-service-0018:1.2.3","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00019","cards-service-0019","dr","low","python3.11-fastapi","/dr/apps/cards-service-0019","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/cards-service-0019:ci-19""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-cards-service-0019.git","localhost:5000/avrc/cards-service-0019:2024.04","[{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00020","risk-service-0020","on-prem","critical","go1.22","D:\Apps/risk-service-0020","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/risk-service-0020:ci-20""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-risk-service-0020.git","localhost:5000/avrc/risk-service-0020:latest","[{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00021","core-banking-service-0021","hybrid","high","dotnet8","/hybrid/apps/core-banking-service-0021","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/core-banking-service-0021:ci-21""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-core-banking-service-0021.git","localhost:5000/avrc/core-banking-service-0021:1.0.0","[{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00022","analytics-service-0022","development","medium","nginx-static","/srv/dev/analytics-service-0022","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/analytics-service-0022:ci-22""}","[""actions/checkout@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-analytics-service-0022.git","localhost:5000/avrc/analytics-service-0022:1.2.3","[{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00023","identity-service-0023","qa","low","nodejs18","/srv/qa/identity-service-0023","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/identity-service-0023:ci-23""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-identity-service-0023.git","localhost:5000/avrc/identity-service-0023:2024.04","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00024","treasury-service-0024","staging","critical","java17-spring","/opt/staging/treasury-service-0024","[""treasury-service-0024-api.jar"",""log4j-core-2.14.1.jar"",""jackson-databind-2.9.9.jar""]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/treasury-service-0024:ci-24""}","[""actions/checkout@v4"",""aquasecurity/trivy-action@master"",""actions/setup-node@v4""]","http://localhost:3001/tejdeep/avrc-treasury-service-0024.git","localhost:5000/avrc/treasury-service-0024:latest","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00025","payments-service-0025","production","critical","python3.11-fastapi","/opt/apps/payments-service-0025","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/payments-service-0025:ci-25""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-payments-service-0025.git","localhost:5000/avrc/payments-service-0025:1.0.0","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00026","loans-service-0026","dr","medium","go1.22","/dr/apps/loans-service-0026","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/loans-service-0026:ci-26""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-loans-service-0026.git","localhost:5000/avrc/loans-service-0026:1.2.3","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00027","cards-service-0027","on-prem","low","dotnet8","D:\Apps/cards-service-0027","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/cards-service-0027:ci-27""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-cards-service-0027.git","localhost:5000/avrc/cards-service-0027:2024.04","[{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
